id,dep_delayed_15min
211,0.08212759763947756
212,0.2650407967098769
213,0.18715677090857516
214,0.13080077516627106
215,0.10340130523335767
216,0.07413839323558645
217,0.12250485420120495
218,0.1737148568533996
219,0.12979265574185903
220,0.16491088068734414
221,0.3094755256615398
222,0.4535012572758207
223,0.10693769157817914
224,0.31103448911782816
225,0.11743093072358655
226,0.2628901497335689
227,0.3434450773896475
228,0.23554593038182217
229,0.3814315257778769
230,0.07149687228965061
231,0.13278081209588288
232,0.2583343877905941
233,0.3803430672967765
234,0.14832301610793036
235,0.10471067971024715
236,0.07970635258905077
237,0.16849645643458766
238,0.1716412385332434
239,0.15521499587987478
240,0.12216847746402369
241,0.21003799583649624
242,0.15206775901161204
243,0.23796319737991523
244,0.2812188202539981
245,0.25632632698809654
246,0.2174946670255515
247,0.4164395063189745
248,0.3266188989133351
249,0.28462240526039667
250,0.2612060065314415
251,0.08375262739249649
252,0.1320012988612607
253,0.10187458787743738
254,0.2885106728015859
255,0.1359827296793862
256,0.1552576561475982
257,0.07401069519447631
258,0.1916624774636579
259,0.06529026739487964
260,0.183936859577363
261,0.09353948635422922
262,0.3223434036601902
263,0.21579181937759093
264,0.23333623839501724
265,0.184685097091818
266,0.16938964575516943
267,0.10224528089347959
268,0.23120502844276555
269,0.31841864613979326
270,0.09419603767658602
271,0.16812665200317653
272,0.231349900596244
273,0.07069717921944356
274,0.2628705867253818
275,0.11650732584197261
276,0.07035320372927316
277,0.23825420292771216
278,0.09058531069080134
279,0.347625317904892
280,0.1363025457136696
281,0.31165837017909664
282,0.10564069813155617
283,0.07852602290758552
284,0.26419648433898785
285,0.2650843132883158
286,0.14964937710863524
287,0.1220056608750821
288,0.3559291819340445
289,0.08332576498595469
290,0.1317284117630183
291,0.16820148817956818
292,0.2818885930264966
293,0.1669843658130998
294,0.2419380031343462
295,0.0791426480311081
296,0.07007905505622834
297,0.1544869860708907
298,0.24224594805745742
299,0.16698652474466189
300,0.23241884924146922
301,0.17273114581789656
302,0.11621976884611732
303,0.25916637956332556
304,0.1525520294701999
305,0.2687353586041201
306,0.16616766654871842
307,0.28485385264440544
308,0.1913674432791809
309,0.16575972267797484
310,0.2905641392839172
311,0.31246037283738826
312,0.07951625060780516
313,0.34094328421117087
314,0.28041279215857096
315,0.1728232043065616
316,0.2655377322277742
317,0.10434420074205336
318,0.2308408375554096
319,0.11427587359728288
320,0.25441593681592434
321,0.08950951051268094
322,0.11740031919913077
323,0.23230791173628887
324,0.14689966322660614
325,0.23189659912159524
326,0.06964186201110169
327,0.19358241907527513
328,0.07292747188331732
329,0.16589899363079488
330,0.20667824224649028
331,0.3509046774745653
332,0.45735050650220094
333,0.2425416171448472
334,0.3756337338346505
335,0.29295036099830896
336,0.15308813690806977
337,0.09015332084697893
338,0.32487547082824964
339,0.08346255635038442
340,0.10563257296751312
341,0.34683583338255286
342,0.14934960865241179
343,0.163241751179076
344,0.25833367137387664
345,0.4068283255820861
346,0.09236540085154783
347,0.1745736357740173
348,0.12254090042315446
349,0.1342045041541599
350,0.14513554298055967
351,0.10342531644039661
352,0.34495247422491476
353,0.22932011861866478
354,0.22786960185765073
355,0.33901581895079685
356,0.07930155422253107
357,0.12954595355248172
358,0.16412776237174465
359,0.2047906000762882
360,0.2298274920012358
361,0.0708903928206275
362,0.09311605171112734
363,0.29269490070304227
364,0.07866337916775895
365,0.18445178309188792
366,0.4075117369554114
367,0.14988077608225378
368,0.28250450818387635
369,0.17297823412013844
370,0.1335567853188352
371,0.15364410072288048
372,0.2317390610610916
373,0.1366341356882063
374,0.3219172548512548
375,0.0814752216280681
376,0.23049677300016724
377,0.38663934395187655
378,0.17125339384820007
379,0.1340198504815853
380,0.419328685106066
381,0.28972334103449454
382,0.07055617354038948
383,0.18611767344083158
384,0.13838634271601463
385,0.3216880038787014
386,0.17050376361207506
387,0.07296371514023313
388,0.0925713239592465
389,0.08144677690859525
390,0.3528588134251154
391,0.08954425622180695
392,0.17461009800810282
393,0.06518706550770585
394,0.15218157921888534
395,0.321564060251129
396,0.06909306501141721
397,0.06503543563584555
398,0.0711877617332382
399,0.08036118552085023
400,0.13666942693646722
401,0.08224688573707911
402,0.12010870537210769
403,0.06150484864368738
404,0.09404925231722394
405,0.09127978273346765
406,0.28209420908795335
407,0.11524152420981172
408,0.21298201045341844
409,0.3569041994041235
410,0.10420464605035028
411,0.061330360425160685
412,0.2403756729431177
413,0.16914974844551325
414,0.3469552806517727
415,0.18566675830152848
416,0.28892674666175955
417,0.2564491808557155
418,0.13748939988089617
419,0.3178515246088743
420,0.18672076044682842
421,0.09451885308905594
422,0.07457040811285502
423,0.0720054633735325
424,0.31891185236028896
425,0.15361528975669758
426,0.1691031595306643
427,0.26882667440051033
428,0.2879333662189482
429,0.4559300717528475
430,0.2816444842601526
431,0.12185343366148245
432,0.0711682326845744
433,0.15126639674873732
434,0.16416829155655777
435,0.08291746602053324
436,0.2802707173697236
437,0.03257973373375239
438,0.18967432588040373
439,0.24033379977442834
440,0.0936273206112849
441,0.13748452239965844
442,0.25812768991889457
443,0.18456407592528762
444,0.16492735947537712
445,0.0841687709090559
446,0.10469198603836546
447,0.11806172830562096
448,0.1378257861532171
449,0.440155348723298
450,0.3210659689638724
451,0.2647480176594765
452,0.22802073239605547
453,0.069920364070317
454,0.07350737602450211
455,0.15195449052114873
456,0.37396238067582777
457,0.13321590186886875
458,0.28202101434309046
459,0.20858813786073957
460,0.09111093500708059
461,0.07169531918971071
462,0.09311410957516676
463,0.13278210379981875
464,0.31744446586224107
465,0.1512723537007
466,0.26587380519765336
467,0.12238234201427259
468,0.11549893281055958
469,0.07445780924649573
470,0.06541253267968516
471,0.18844262529250075
472,0.23609410375647755
473,0.320561708011734
474,0.31718262657434837
475,0.1345017479008481
476,0.08398870500226234
477,0.14999400752988126
478,0.32141914751699946
479,0.28271646267400585
480,0.09428895298467309
481,0.18378368355665073
482,0.1692716589880186
483,0.11580788177869132
484,0.2826378630888608
485,0.1495075135042183
486,0.11912489357691909
487,0.31371703496199577
488,0.08116614350627294
489,0.20526527235409572
490,0.34335880035733307
491,0.40879920016081545
492,0.21558144182560196
493,0.16364795494971357
494,0.25750562229120827
495,0.34530876575036956
496,0.21813348099512436
497,0.07124182397266432
498,0.1714042979417494
499,0.20933153465484464
500,0.34468756762743574
501,0.11663626644995022
502,0.18354695594633771
503,0.1728005768306945
504,0.2640484690470439
505,0.26358477074301123
506,0.2622353421044805
507,0.10476829812084461
508,0.2535840663396153
509,0.14835923286527544
510,0.11902634349786716
511,0.3563661141249156
512,0.3873490734104225
513,0.07963728190827536
514,0.10403916494768572
515,0.184233495225029
516,0.16617440176262083
517,0.23047555096603925
518,0.16850379086156078
519,0.12979378195071678
520,0.08311012113566477
521,0.2906288891304816
522,0.1071437661415106
523,0.38852696531290776
524,0.11990908623951926
525,0.31481832682590893
526,0.08458908568699887
527,0.07007789954437861
528,0.20707100339401074
529,0.07217793200806354
530,0.11507949393309354
531,0.45516022710630794
532,0.3087553545413646
533,0.16750627306083274
534,0.23578857517080656
535,0.35154499182802706
536,0.14560605975881996
537,0.1669098675909173
538,0.15305327168673366
539,0.24262680826110372
540,0.16650392491273008
541,0.2279349587942362
542,0.34967157400777893
543,0.41585396236584826
544,0.10290567855397756
545,0.3569914574085676
546,0.07855750446526573
547,0.2058160839780431
548,0.16568028214190905
549,0.37887573662385526
550,0.3892252867867481
551,0.24151495240432794
552,0.19082406659175635
553,0.25682619242739274
554,0.11655403344883873
555,0.15290807923379915
556,0.0705462024162488
557,0.08376339272013564
558,0.265145452322877
559,0.08219797709876825
560,0.1225833903971588
561,0.09124509793548397
562,0.2854861289394638
563,0.24135658480300196
564,0.079830761038181
565,0.28957722323587964
566,0.07940923582857877
567,0.32030800136535537
568,0.31054117883737004
569,0.07256309067757354
570,0.2423679146355483
571,0.07237395683621928
572,0.2685920947954187
573,0.20873302516880798
574,0.133258364028102
575,0.07840608628841957
576,0.0654920161012926
577,0.09382397898358827
578,0.08963013368098577
579,0.23984249368947677
580,0.09035695450841898
581,0.2822184141335941
582,0.37936731894506326
583,0.2081127698542741
584,0.3117621250733002
585,0.17380607661484962
586,0.18981550827925855
587,0.26819939662282133
588,0.21276710989531314
589,0.3762166674693486
590,0.2120279497092642
591,0.11651910050344372
592,0.14579110545114202
593,0.08345805369458031
594,0.11511618114816109
595,0.3486068812487343
596,0.10650989013329422
597,0.1924651430229332
598,0.18456261770398139
599,0.30968086221974006
600,0.07423149174122017
601,0.09417716800930266
602,0.3198813750854763
603,0.105188141652361
604,0.07106722429192575
605,0.31919395293285413
606,0.079923536958171
607,0.0803713184681814
608,0.30960392317343366
609,0.33961454526680257
610,0.32373291043222024
611,0.07153376519316303
612,0.22909446178202694
613,0.21013040528281113
614,0.09129363732474528
615,0.2683392912468087
616,0.10835999610038342
617,0.09192320256480009
618,0.2375720603279198
619,0.19011159090053142
620,0.31777646235796647
621,0.34619726017869246
622,0.07114302528049131
623,0.0728393121602337
624,0.065020961651864
625,0.16618040730516073
626,0.14837419409167282
627,0.3885636835758866
628,0.38490576797763315
629,0.164800618813272
630,0.31319277728373063
631,0.12937522018862435
632,0.21383248178851266
633,0.12234181589686302
634,0.16743154949435293
635,0.2370014600632381
636,0.2618314520396689
637,0.07996701264795557
638,0.3180982482817448
639,0.08250355521467938
640,0.08944822236455771
641,0.2069249688889582
642,0.17004371789918668
643,0.2292092171225033
644,0.35550254918794777
645,0.2806368183000351
646,0.29110700980120663
647,0.17244694044117603
648,0.08222421517122043
649,0.06518167310562809
650,0.12044824329363969
651,0.1648317665812938
652,0.34554091941029885
653,0.26668015100340287
654,0.13629576306687766
655,0.15569208388033395
656,0.13521532953503282
657,0.09116947388878997
658,0.3229191060371948
659,0.09249722355550198
660,0.08392986856988319
661,0.19125872953401915
662,0.15131985045944188
663,0.13436780331523387
664,0.37176675666412834
665,0.22910480784200501
666,0.20686586260524856
667,0.07200904469884324
668,0.10638365950908835
669,0.2113263020732081
670,0.08378991513848978
671,0.22917922109416522
672,0.34965768600981373
673,0.03293911940058112
674,0.07845590530975788
675,0.1891930878374202
676,0.18570218907556235
677,0.3500828801606797
678,0.31059787653842164
679,0.14958189403274427
680,0.09382397898358827
681,0.08257727075847618
682,0.2837582304202893
683,0.07107035109510496
684,0.12984348419479957
685,0.2904781343949855
686,0.13682049744178296
687,0.09346437397392708
688,0.3552439261104202
689,0.14816598702804715
690,0.23828491720683692
691,0.1143863064401581
692,0.12215163639737626
693,0.26668331972156006
694,0.13223950909701981
695,0.17369625156684976
696,0.26609002428619194
697,0.3543989142241377
698,0.3254529763351979
699,0.16753647828756907
700,0.24268160380856812
701,0.16370114746993364
702,0.11735680333258507
703,0.4211621327937325
704,0.3473261060575258
705,0.10797064051814771
706,0.2897592505448699
707,0.25504263008294636
708,0.21710508283253263
709,0.26665352833061207
710,0.2928068415050524
711,0.1900415551317354
712,0.2947774697336648
713,0.031372883026365844
714,0.17393497902980595
715,0.31691658585416604
716,0.20841046937515828
717,0.11972233361001368
718,0.23823017470078958
719,0.08334745220957172
720,0.2913909347995877
721,0.2355237125072736
722,0.23492363405834563
723,0.08157487501812145
724,0.2554837122891276
725,0.34810699680670676
726,0.21643885217239728
727,0.11995486720613746
728,0.18458546124831196
729,0.07908891042152878
730,0.14808490426142618
731,0.16467267863609694
732,0.19270309568092786
733,0.29031298699284686
734,0.07402844500124062
735,0.1883791593210791
736,0.06511951776711594
737,0.09572012215851744
738,0.16361963893981268
739,0.18400062298359202
740,0.2843921431524476
741,0.2807040060816727
742,0.2114773634341761
743,0.06984601076113335
744,0.09538487590486988
745,0.10521747397379118
746,0.22819032253595084
747,0.38239076730253724
748,0.2330570268366981
749,0.1358322923282481
750,0.30999663609808525
751,0.21122333188871253
752,0.14568201917081722
753,0.1700535686270852
754,0.1659948708558972
755,0.0791104072983811
756,0.10611468614161594
757,0.09554510915157682
758,0.3762745842934382
759,0.3706724206364407
760,0.09280289785631693
761,0.16839593517211862
762,0.06937422128539615
763,0.13422611697890083
764,0.3761821530648935
765,0.3566539864515729
766,0.09009549503462942
767,0.25418294449568624
768,0.404084803182369
769,0.12891595269311582
770,0.14842759220242607
771,0.17322903389084715
772,0.12238863397587049
773,0.3137993624755616
774,0.3437919123502124
775,0.1328030595947166
776,0.13324612799413535
777,0.17360664622838226
778,0.19272074114128257
779,0.3508045346200097
780,0.09417929456990949
781,0.23231724773810475
782,0.3537815976343506
783,0.20679511509654427
784,0.12213573278063926
785,0.07840932859872023
786,0.3523044301350404
787,0.18915810157942287
788,0.20454657316143346
789,0.08454780918434084
790,0.41481253846845056
791,0.3785825353021771
792,0.1043269624607717
793,0.11552350977812129
794,0.09450669312837143
795,0.405350888972892
796,0.06925867672501494
797,0.10593894822123973
798,0.0947603738400446
799,0.07336084978782595
800,0.13084031584261963
801,0.09487933180289744
802,0.13641142308009843
803,0.07127613881797192
804,0.22981888794225377
805,0.23927609205074052
806,0.3125599885541057
807,0.06536171070459153
808,0.11851733102489195
809,0.1225803071019858
810,0.26607493357495765
811,0.2589724036450465
812,0.18322189122117893
813,0.24034859135675318
814,0.19413625069201038
815,0.16736379998909254
816,0.15241647747353318
817,0.1218193251346509
818,0.13572983215263498
819,0.31770236805676705
820,0.1704362590171132
821,0.20861036008055964
822,0.16700794597991264
823,0.15555417982703545
824,0.26726123596023404
825,0.06493064101202993
826,0.13732633831128227
827,0.25600528948781304
828,0.0799868930348044
829,0.06995887486622741
830,0.17283799360841923
831,0.18555677264133905
832,0.2834749126086616
833,0.17331205634829752
834,0.133804704416441
835,0.0920634981444761
836,0.23359983906446766
837,0.21412424292947535
838,0.15126111623647945
839,0.40884137315946073
840,0.23964240408215393
841,0.10387778215045304
842,0.19158621418237817
843,0.26638166777233985
844,0.3541802801120943
845,0.07840689685449458
846,0.25519179502501743
847,0.23424921266152843
848,0.08386024835951769
849,0.12121525141052616
850,0.16889717457571307
851,0.10274912169662995
852,0.10461318095797623
853,0.24235097869306746
854,0.08106081746465474
855,0.07442028242885303
856,0.16909667992745334
857,0.23857523613147785
858,0.3821444865743108
859,0.2678101843068083
860,0.31889208975609934
861,0.21574942717669662
862,0.18350343995393892
863,0.31301290852954927
864,0.08006101394469704
865,0.1203902883241288
866,0.10576084689620424
867,0.14550747104556128
868,0.25997757040142594
869,0.08276769280961974
870,0.21453362846880178
871,0.1156550036828316
872,0.06529749385578121
873,0.08355809823342515
874,0.43844690382564233
875,0.12185396714385593
876,0.07421907294040747
877,0.11973878377763035
878,0.3204392889982821
879,0.15196653706806296
880,0.32442080561114967
881,0.0840968152037613
882,0.08302697924436785
883,0.13723824408386234
884,0.16798710701310404
885,0.19066707218898102
886,0.3856444358673822
887,0.08303960077254266
888,0.45343841095623466
889,0.09037004503784923
890,0.20844583893482832
891,0.09397453988654705
892,0.10433511538829683
893,0.12158354348759833
894,0.080724495931674
895,0.16609946323853472
896,0.08435345398216339
897,0.26099944801598185
898,0.16378272726634488
899,0.4438666687701312
900,0.2554647464830781
901,0.11762105437049572
902,0.1507968132312038
903,0.10551031770805962
904,0.10329816256644797
905,0.17066384557826242
906,0.23549414168902913
907,0.16589830374667186
908,0.09466603281319003
909,0.09295303915089953
910,0.07185523359879936
911,0.16362287972916068
912,0.07034537835265926
913,0.18534767928404144
914,0.09053614030817787
915,0.2686719247336261
916,0.44443309337863834
917,0.45564169417867995
918,0.3428774275688771
919,0.09126954809360191
920,0.08915967526884042
921,0.35333334354019086
922,0.3204159480444771
923,0.3511869175502253
924,0.3235010739313113
925,0.3232625074197563
926,0.0844143157397526
927,0.16973460987816208
928,0.3471668953880919
929,0.4055145670429814
930,0.09599880277782734
931,0.17351390047767473
932,0.10195478599219972
933,0.1885255128881519
934,0.3821009332526518
935,0.07911435295578492
936,0.18517497613996953
937,0.08452579479259342
938,0.0624326774550475
939,0.18484782626471596
940,0.25838740622052037
941,0.0936295418119814
942,0.21231645451631528
943,0.03266404638742664
944,0.0801536665637614
945,0.0834708301415171
946,0.20574732393357026
947,0.08935403809183753
948,0.294413158090388
949,0.20498080879250932
950,0.11772506911286906
951,0.3712862733764727
952,0.23980795495768412
953,0.09300778002424344
954,0.1156447768731128
955,0.2804668106642638
956,0.10345086153587617
957,0.2545481216169536
958,0.41339992109100115
959,0.10851806631583398
960,0.3544046177405062
961,0.15524032936764706
962,0.1323443501527653
963,0.10143602015069916
964,0.10603718180162472
965,0.3867007597318838
966,0.35754255966001025
967,0.23153874347367748
968,0.38039476906172204
969,0.19554262459884805
970,0.3207169452542529
971,0.2862778203237169
972,0.08148037306750765
973,0.31173157793692446
974,0.2578399989926738
975,0.07117910901265001
976,0.12265255065600197
977,0.10757042966685501
978,0.11951615688489681
979,0.07441822196337952
980,0.21670653033485107
981,0.07207301765802127
982,0.28778395339299684
983,0.11996931157529431
984,0.1644175899679229
985,0.3155235725335926
986,0.11993365529688882
987,0.13619796075042626
988,0.16749080483445114
989,0.10788306701683119
990,0.24160583574596114
991,0.09536627191639291
992,0.15309072248358666
993,0.10727971567494843
994,0.3393998943322323
995,0.21747875812385298
996,0.081940391892885
997,0.08091048715976519
998,0.23159041959542256
999,0.10563021795052707
1000,0.2126923808263116
1001,0.35755258034331455
1002,0.31701426854953224
1003,0.1666199841442975
1004,0.09184353862564605
1005,0.2560185838863914
1006,0.2321475125870417
1007,0.19160170170937413
1008,0.18753335703576965
1009,0.3397425213843618
1010,0.19371082494360667
1011,0.2112953515224426
1012,0.17095172525232766
1013,0.07124635991599196
1014,0.12056393127077976
1015,0.15239229023248066
1016,0.10855786355527068
1017,0.2583704491046824
1018,0.10149997168600489
1019,0.25636980856977176
1020,0.3440987500113001
1021,0.08931938188474227
1022,0.08440292749676763
1023,0.23500177522185883
1024,0.10421118790915457
1025,0.08281982336378695
1026,0.2653207729050295
1027,0.18960920137542078
1028,0.07029210780618758
1029,0.24209045577596378
1030,0.32070798463734257
1031,0.15020015806346024
1032,0.1029650657126953
1033,0.21247440384645638
1034,0.07375420309724506
1035,0.21334582647647518
1036,0.07922232718731761
1037,0.07424751053393
1038,0.18407736224058316
1039,0.2570524413481876
1040,0.21160246414745418
1041,0.0737472213769889
1042,0.2613371141529241
1043,0.16741282519744263
1044,0.14565165251247647
1045,0.15510458558251022
1046,0.10813927031789639
1047,0.10852240721010373
1048,0.06501429401866217
1049,0.2671509795770161
1050,0.23597273801913307
1051,0.18789283781705388
1052,0.25554327714404707
1053,0.3150766941853735
1054,0.15506346629291934
1055,0.29491403620791157
1056,0.0833414532227906
1057,0.2866724033960193
1058,0.09481192014935773
1059,0.08024604908562585
1060,0.21190449130497827
1061,0.06970566804149149
1062,0.07033095242369569
1063,0.18876111253283517
1064,0.19348884712623104
1065,0.2341316841124365
1066,0.0789045729172371
1067,0.11413342338124066
1068,0.22863482374802332
1069,0.17142731158329808
1070,0.28192189832480435
1071,0.07848032990484669
1072,0.10603141933669745
1073,0.14983294437176536
1074,0.21133274186660453
1075,0.2681746899794864
1076,0.16967041203951055
1077,0.3235098026472297
1078,0.12117370108567317
1079,0.07892232960805905
1080,0.10691281624714397
1081,0.1834668826566134
1082,0.1362334504511546
1083,0.29310031930218905
1084,0.09085976285766523
1085,0.10085187585937463
1086,0.08392011614051798
1087,0.071533847974401
1088,0.19036556866323137
1089,0.1191279017576573
1090,0.1016902707021659
1091,0.23465944464982416
1092,0.3132680583986624
1093,0.2965358467377846
1094,0.13016342232821154
1095,0.10217142301391231
1096,0.09171257686049637
1097,0.2670106913823055
1098,0.21644815300935877
1099,0.14830774427327303
1100,0.34842576345713583
1101,0.22849707881034267
1102,0.06900567224415677
1103,0.13589989885013232
1104,0.16564238201312728
1105,0.15043636363319854
1106,0.23851026085651997
1107,0.2680509338526997
1108,0.3240901412999542
1109,0.20898089386243895
1110,0.2942583488799496
1111,0.381691294850257
1112,0.23777796455030684
1113,0.18882616134619662
1114,0.03220871084482499
1115,0.10137855070049488
1116,0.1745639780960474
1117,0.17100596290032322
1118,0.2593789400473268
1119,0.15544177275820956
1120,0.3453118652545118
1121,0.3124815263394542
1122,0.237712235210256
1123,0.23655806101008658
1124,0.1190684042982578
1125,0.12259140376411964
1126,0.1315321564075907
1127,0.11703966130790057
1128,0.3449833004999119
1129,0.34122810471758286
1130,0.11612317737285567
1131,0.14709764106187495
1132,0.3142302194386013
1133,0.20476543212416504
1134,0.23807351103125032
1135,0.16629286910112967
1136,0.09151013290633286
1137,0.1377101876662106
1138,0.13421383860511146
1139,0.24201408110290618
1140,0.10842648805642023
1141,0.25348339678081494
1142,0.06467093331241218
1143,0.07332393588528346
1144,0.4068253178055397
1145,0.10143047935997004
1146,0.12041734858260492
1147,0.08904061141765161
1148,0.12117781574566648
1149,0.09007884156173991
1150,0.10306927062817914
1151,0.1518236715509224
1152,0.19429912307405547
1153,0.15319696015096276
1154,0.15382214645930734
1155,0.1083844445928019
1156,0.0724733261750989
1157,0.13103824926929536
1158,0.11582524004848559
1159,0.08353338159805347
1160,0.4234583943377914
1161,0.1289051757282611
1162,0.17326063228118208
1163,0.33990526020929174
1164,0.21624153679486124
1165,0.137479792859788
1166,0.10382036475889735
1167,0.14726782002747998
1168,0.08169212271029828
1169,0.24139606884934176
1170,0.21219991040620828
1171,0.3208478396272463
1172,0.3810819979907967
1173,0.18613470881681315
1174,0.37724727941256203
1175,0.38798949945920536
1176,0.09126675700734735
1177,0.07354346000327634
1178,0.35096486480635447
1179,0.1938253166452541
1180,0.2589432776803146
1181,0.12234486375634439
1182,0.28928685448352803
1183,0.15247506009030315
1184,0.2681727330792699
1185,0.13163905404317475
1186,0.21101641725571846
1187,0.09264367281391392
1188,0.12998363502335847
1189,0.4120826350914936
1190,0.09478881745513626
1191,0.09171649884332166
1192,0.08012610231017012
1193,0.3575706178870968
1194,0.18626777398990005
1195,0.2280670288765477
1196,0.14615381396200397
1197,0.2156777804120156
1198,0.21718517271006085
1199,0.3819070928174666
1200,0.38373366674061893
1201,0.2291840651489239
1202,0.2582396472355117
1203,0.1851242047689237
1204,0.2913667437637451
1205,0.23578004085063778
1206,0.35697514945391207
1207,0.11874725916777412
1208,0.10864739385848123
1209,0.13503506681136657
1210,0.2322841283426416
1211,0.09173477458215663
1212,0.08156805852525184
1213,0.34077028835786044
1214,0.153830059269075
1215,0.12266770734055929
1216,0.16883336440822175
1217,0.11910815359717221
1218,0.08200171142905519
1219,0.07071439590405204
1220,0.31516492481558706
1221,0.21475087744822743
1222,0.35309586772800405
1223,0.2294080212786033
1224,0.06946057763493108
1225,0.31863150800845674
1226,0.1470426065739642
1227,0.07337127207417753
1228,0.21544278594427246
1229,0.10533983540666061
1230,0.17009596711630834
1231,0.08265272589380591
1232,0.32410515808669504
1233,0.06988786811402241
1234,0.1893453262214091
1235,0.13473897469455628
1236,0.07154552101412777
1237,0.2871506742579881
1238,0.42122746214853307
1239,0.1079593569302034
1240,0.09516532510310087
1241,0.0948536461152737
1242,0.08970989946155371
1243,0.0641850294697706
1244,0.2675563819530083
1245,0.18879504484672902
1246,0.17123057560577937
1247,0.065020658563825
1248,0.11824506896538442
1249,0.3837404459978871
1250,0.23885514757311258
